Unnamed: 0,price,address,bedrooms,bathrooms,floor_area,price_sqm
999,260000,"272 Blackditch Road, Ballyfermot, Ballyfermot, Dublin 10",3,1,76.0,3421.0
1000,475000,"32 Longlands, Swords, Co. Dublin",4,2,97.0,4897.0
1001,245000,"22 Tallow Hall, Belgard Square, Tallaght, Dublin 24",2,2,80.0,3062.0
1002,245000,"Apartment 329 Premier Square, Finglas Road, Finglas, Dublin 11",2,2,62.0,3952.0
1003,1395000,"106 St Lawrence Road, Clontarf, Dublin 3",4,3,185.0,7541.0
1004,245000,"49 The Concert Building, Park West, Dublin 12",2,2,77.0,3182.0
1005,675000,"24 Dale Drive, Stillorgan, Co. Dublin",3,2,171.0,3947.0
1006,240000,"6 Carrigmore Gardens, Citywest, Co. Dublin",2,1,70.0,3429.0
1007,720000,"47 Goldsmith Street, Phibsborough, Dublin 7",6,4,175.0,4114.0
1008,360000,"66 Castle Riada Drive, Lucan, Co. Dublin",3,3,98.0,3673.0
1009,335000,"131 New Haven Bay, Balbriggan, Co. Dublin",3,3,112.0,2991.0
1010,675000,"4 Castle View, Dundrum Castle, Dublin 16",3,2,118.0,5720.0
1011,370000,"32 Springlawn Close, Blanchardstown, Dublin 15",3,2,97.0,3814.0
1012,365000,"111 The Strand, Donabate, Co. Dublin",3,1,93.0,3925.0
1013,295000,"Apartment 3, Moland House, 10A Talbot Street, Dublin 1",1,1,53.0,5566.0
1014,575000,"104 Bloomfield Park, Donnybrook, Dublin 4",2,2,76.0,7566.0
1015,560000,"Apartment 512, Longboat Quay South Apartments, Grand Canal Dock, Dublin 2",3,2,91.0,6154.0
1016,795000,"10A Cabinteely Way Cabinteely Dublin 18, Cabinteely, Dublin 18",6,3,212.0,3750.0
1017,1100000,"2 The Moorings, Seacourt, Clontarf, Dublin 3",4,3,154.0,7143.0
1018,325000,"Apartment 13, Royal Exchange, Dublin 2",1,1,51.0,6373.0
1019,275000,"1 Grange View Drive, Clondalkin, Clondalkin, Dublin 22",3,2,78.0,3526.0
1020,250000,"Apartment 8, The Landey, Santry, Dublin 9",2,2,65.0,3846.0
1021,575000,"24 Seafield Road, Blackrock, Co. Dublin",4,1,100.0,5750.0
1022,450000,"74 Crumlin Road, Crumlin, Dublin 12",2,3,97.0,4639.0
1023,375000,"7 Faussagh Road, Cabra, Cabra, Dublin 7",3,1,85.0,4412.0
1024,215000,"3 Barons Hall Park, Balbriggan, Co. Dublin",2,1,66.0,3258.0
1025,440000,"119 Cherryfield Road, Walkinstown, Walkinstown, Dublin 12",3,1,108.0,4074.0
1026,579000,"189 Moyville, Rathfarnham, Dublin 16",4,2,123.0,4707.0
1027,1500000,"144 Tritonville Road, Sandymount, Dublin 4",3,3,186.0,8065.0
1028,274950,"Apartment 66, Mayeston Crescent, Saint Margaret's Road, Finglas, Dublin 11",2,2,68.0,4043.0
1029,179950,"14 Saint Canice's Court, Cappagh Green, Finglas, Dublin 11",2,1,63.0,2856.0
1030,275000,"Apartment 24, Georges Quay Apartments, Dublin 2",1,1,43.0,6395.0
1031,450000,"42 Craigford Drive, Killester, Dublin 5",3,1,98.0,4592.0
1032,385000,"Apartment 15, Camden Lock, Ringsend, Dublin 4",2,1,63.0,6111.0
1033,335000,"Apartment 107, Kilmainham Bank, Kilmainham, Dublin 8",3,1,70.0,4786.0
1034,2150000,"38 Belgrave Square West, Rathmines, Dublin 6",4,4,232.0,9267.0
1035,350000,"90 Wyckham Point, Dundrum, Dublin 16",1,1,49.0,7143.0
1036,275000,"28 Slane Road, Crumlin, Crumlin, Dublin 12",2,1,84.0,3274.0
1037,750000,"THE IVY STUDIOS, 36 Faussagh Avenue, Cabra, Dublin 7",3,3,220.0,3409.0
1038,275000,"26 The Corn Exchange Poolbeg Street Dublin 2, Dublin 2",1,1,42.0,6548.0
1039,369950,"53 Saint Margaret's Road, Hampton Wood, Finglas, Dublin 11",4,3,150.0,2466.0
1040,380000,"62 Saint Jarlath Road, Cabra, Dublin 7",3,2,74.0,5135.0
1041,220000,"Apartment 6, The Plaza Crescent, Swords, Co. Dublin",1,1,45.0,4889.0
1042,695000,"20 Belmont Drive, Stepaside, Dublin 18",5,5,165.0,4212.0
1043,315000,"86 Fassaugh Avenue, Cabra, Dublin 7",3,1,85.0,3706.0
1044,394950,"112 Esker Park, Lucan, Co. Dublin",3,3,98.0,4030.0
1045,300000,"6 Irvine Terrace, East Wall, Dublin 3",2,1,65.0,4615.0
1046,369000,"8 Hillcrest Park, Lucan, Co. Dublin",3,2,82.0,4500.0
1047,395000,"210 Saint Peter's Road, Walkinstown, Walkinstown, Dublin 12",4,2,125.0,3160.0
1048,1299950,"Meer, Church Road, Killiney, Co. Dublin",4,3,269.0,4833.0
1049,385000,"57 Belmayne Park North, Balgriffin, Belmayne",3,4,121.0,3182.0
1050,375000,"12 Foxwood, Finnstown, Lucan, Co. Dublin",3,3,100.0,3750.0
1051,925000,"Cedar House,  Quinns Road, Shankill, Dublin 18",4,4,162.0,5710.0
1052,365000,"165 Shanliss Avenue, Santry, Santry, Dublin 9",3,1,104.0,3510.0
1053,395000,"28 Shanowen Park, Santry, Santry, Dublin 9",3,1,79.0,5000.0
1054,220000,"1 Deerpark Place, Kiltipper, Dublin 24",2,1,55.0,4000.0
1055,1695000,"47 Montpelier Parade, Monkstown, Co. Dublin",4,2,245.0,6918.0
1056,1595000,"9 Whitebeam Avenue, Clonskeagh, Dublin 14",5,3,192.0,8307.0
1057,395000,"5 James Street North, North Strand, Dublin 3",2,2,70.0,5643.0
1058,350000,"178 The Sweepstakes, Ballsbridge, Dublin 4",1,1,41.0,8537.0
1059,395000,"3 Clancy Court, Clancy Road, Finglas, Dublin 11",3,2,80.0,4938.0
1060,280000,"29 Raheen Road, Tallaght, Dublin 24",3,1,96.0,2917.0
1061,270000,"17 Fernwood Park, Tallaght, Dublin 24",3,1,81.0,3333.0
1062,270000,"144 Killtipper Gate, Tallaght, Dublin 24",3,2,94.0,2872.0
1063,335000,"87 Ridge Hall, Shanganagh Road, Ballybrack, Co. Dublin",2,2,77.0,4351.0
1064,400000,"Apartment 14, Mercer House, Brennanstown Square, Cabinteely, Dublin 18",2,2,84.0,4762.0
1065,870000,"23 Shrewsbury Park, Ballsbridge, Ballsbridge, Dublin 4",3,2,135.0,6444.0
1066,395000,"1.2 Beaumont House, 60 Terenure Road East, Terenure, Dublin 6",2,1,78.0,5064.0
1067,325000,"107 St Mary's Road, East Wall, Dublin 3",2,1,60.0,5417.0
1068,425000,"294 Sundrive Road, Crumlin, Dublin 12",3,1,88.0,4830.0
1069,575000,"117 Charlemont, Griffith Avenue, Drumcondra, Dublin 9",3,2,94.0,6117.0
1070,305000,"2 Golden Ridge Court, Rush, Co. Dublin",3,3,89.0,3427.0
1071,279000,"Apartment 152, The Hardwicke, The Hardwicke, Dublin 7",2,1,51.0,5471.0
1072,305000,"41 The Oval, Tullyvale, Cabinteely, Dublin 18",2,1,58.0,5259.0
1073,355000,"Apartment 427, Olcovar, Shankill, Dublin 18",2,2,71.0,5000.0
1074,525000,"5 Saint Barnabas' Gardens, East Wall, East Wall, Dublin 3",4,2,123.0,4268.0
1075,225000,"Apartment 410, Talbot Hall, Dublin 1",1,1,40.0,5625.0
1076,280000,"49 St Johns Close, Clondalkin, Dublin 22",2,1,70.0,4000.0
1077,370000,"Apartment 30, Cloncurry House, Dublin 1",2,2,57.0,6491.0
1078,395000,"48 Clancy Avenue, Finglas East, Finglas, Dublin 11",3,2,103.0,3835.0
1079,299950,"4 Huntsmans Road, Lusk Village, Lusk, Co. Dublin",2,2,90.0,3333.0
1080,495000,"8 Cherryfield Avenue, Walkinstown, Dublin 12",3,1,113.0,4381.0
1081,350000,"Apartment 245, John Hogan House, Loreto Abbey, Dublin 14",2,2,82.0,4268.0
1082,484950,"60 ORourke Park, Sallynoggin, Co. Dublin",3,1,98.0,4948.0
1083,525000,"117 Oliver Plunkett Road, Monkstown, Co. Dublin",3,2,92.0,5707.0
1084,445000,"1 Mount Drummond Square, Harold's Cross Road, Harold's Cross, Dublin 6",2,1,68.0,6544.0
1085,390000,"2 Esker Meadow Court, Lucan, Co. Dublin",3,3,103.0,3786.0
1086,630000,"7 Estuary Row, Malahide, Co. Dublin",3,2,105.0,6000.0
1087,645000,"19 Coolamber Park, Knocklyon, Dublin 16",4,3,129.0,5000.0
1088,495000,"209 Moyville, Rathfarnham, Dublin 16",4,2,100.0,4950.0
1089,1895000,"42 Belmont Avenue, Donnybrook, Dublin 4",4,5,240.0,7896.0
1090,350000,"12 Shanard Avenue, Santry, Dublin 9",3,1,94.0,3723.0
1091,585000,"78 Granville Road, Cabinteely, Dublin 18",3,1,103.0,5680.0
1092,335000,"6 Slaney House, Custom House Square, Dublin 1",2,1,60.0,5583.0
1093,265000,"4 Beresford House, Custom House Square, Dublin 1",1,1,41.0,6463.0
1094,450000,"20 Turnapin Grove, Santry, Dublin 9",5,3,137.0,3285.0
1095,670000,"69 Old Cabra Road, Cabra, Dublin 7",4,1,119.0,5630.0
1096,499000,"Apartment 125, Cherry, Trimbleston, Goatstown, Dublin 14",2,2,76.0,6566.0
1097,450000,"64 Culmore Road, Palmerstown, Palmerstown, Dublin 20",3,2,130.0,3462.0
1098,425000,"3 Glenealy Road, Crumlin, Crumlin, Dublin 12",3,1,74.0,5743.0
1099,460000,"9 Marne Villas, Grangegorman Lower, Phibsborough, Dublin 7",2,1,90.0,5111.0
1100,185000,"92 Cedar Brook Avenue, Cherry Orchard, Dublin 10",1,1,49.0,3776.0
1101,595000,"96 Beechwood Lawn, Dun Laoghaire, Co. Dublin",3,1,109.0,5459.0
1102,800000,"Spring Cottage, Shallon, Ward, Co. Dublin",5,3,274.0,2920.0
1103,595000,"6 Grange Park Avenue, Raheny, Raheny, Dublin 5",4,2,138.0,4312.0
1104,349950,"Apartment 83, West Courtyard, Tullyvale, Cabinteely, Dublin 18",2,2,90.0,3888.0
1105,515000,"8 The Lawn, Woodpark, Ballinteer, Dublin 16",3,1,100.0,5150.0
1106,259000,"Apartment 62, The Moyle, Prospect Hill, Finglas, Dublin 11",2,2,70.0,3700.0
1107,265000,"Apartment 126, Block 4, Parkgate Place, Parkgate Street South City Centre, Dublin 8",1,1,42.0,6310.0
1108,695000,"Rathbrist, 15 Bird Avenue, Clonskeagh, Dublin 14",4,1,108.0,6435.0
1109,185000,"Apartment 9, Moylaragh Mews, Balbriggan, Co. Dublin",2,1,61.0,3033.0
1110,495000,"Apartment 27, The Dickens, The Gasworks, Dublin 4",2,2,76.0,6513.0
1111,250000,"147 Cremona Road, Ballyfermot, Dublin 10",2,1,67.0,3731.0
1112,440000,"Swan Lodge, Swanville Place, Rathmines, Dublin 6",2,1,101.0,4356.0
1113,650000,"15 Trimleston Drive, Booterstown, Co. Dublin",3,2,135.0,4815.0
1114,350000,"65 Donomore Ave, Killinarden, Tallaght, Dublin 24",5,2,165.0,2121.0
1115,495000,"31A Beaumont Drive, Churchtown, Churchtown, Dublin 14",3,3,83.0,5964.0
1116,299000,"Apartment 18 Danes Court, Clontarf, Dublin 3",2,1,51.0,5863.0
1117,285000,"141 Parkview, Verdemont, Blanchardstown, Dublin 15",3,2,97.0,2938.0
1118,250000,"26 Church View, Clondalkin, Dublin 22",3,1,100.0,2500.0
1119,269000,"43 Avonbeg Road, Tallaght, Tallaght, Dublin 24",3,1,74.0,3635.0
1120,250000,"27 Kilmartin Park, Tallaght, Dublin 24",3,1,81.0,3086.0
1121,345000,"26 Dalriada Square, Knocklyon, Dublin 16",2,2,73.0,4726.0
1122,325000,"18 Linenhall Parade, Dublin 7",3,1,84.0,3869.0
1123,1595000,"6 Cambridge Road, Rathmines, Dublin 6",4,2,176.0,9062.0
1124,455000,"44 Castlefield Court, Clonsilla, Dublin 15",4,3,117.0,3889.0
1125,475000,"28 Saint Joseph's Square, Clontarf, Clontarf, Dublin 3",2,2,83.0,5723.0
1126,260000,"Apartment 26, Block A, Reuben Square, Dublin 8",1,1,55.0,4727.0
1127,330000,"30 Merchant Square, East Wall, East Wall, Dublin 3",2,1,60.0,5500.0
1128,395000,"68 Pembroke Square, Grand Canal St Upper, Ballsbridge, Dublin 4",2,2,56.0,7054.0
1129,270000,"Apartment 1, Millfield, Portmarnock, Co. Dublin",1,1,51.0,5294.0
1130,925000,"6 Ashdale Road, Terenure, Terenure, Dublin 6",6,6,125.0,7400.0
1131,375000,"3 Birchview Avenue, Kilnamanagh, Dublin 24",3,1,117.0,3205.0
1132,795000,"20 Marine Court, Sandycove, Co. Dublin",4,2,155.0,5129.0
1133,645000,"62 Holywell, Kilmacud Road Upper, Goatstown, Dublin 14",3,2,93.0,6935.0
1134,275000,"28 Davis Court, Inchicore, Dublin 8",2,2,67.0,4104.0
1135,385000,"71 Ardcollum Avenue, Artane, Dublin 5",3,2,108.0,3565.0
1136,695000,"9 Larchfield Road, Goatstown, Goatstown, Dublin 14",3,1,131.0,5305.0
1137,210000,"Apartment 2, 29 Main Street, Clongriffin, Dublin 13",1,1,51.0,4118.0
1138,375000,"48 Saint Patrick's Road, Clondalkin, Clondalkin, Dublin 22",3,1,102.0,3676.0
1139,390000,"1 Church Court, East Road, East Wall, Dublin 3",3,2,93.0,4194.0
1140,595000,"7 Oakdale Drive Dun Laoghaire, Dun Laoghaire, Co. Dublin",4,3,139.0,4281.0
1141,400000,"31 Newhall Court, Blessington Road, Tallaght, Dublin 24",3,4,138.0,2899.0
1142,295000,"3 Reilly's Terrace, Dolphin's Barn Street, Dublin 8",2,1,66.0,4470.0
1143,525000,"116 Whitehall Road West, Perrystown, Dublin 12",3,2,125.0,4200.0
1144,495000,"7 Richmond Row, Portobello, Dublin 8",2,1,68.0,7279.0
1145,460000,"11 Knightswood, Santry, Dublin 9",3,2,124.0,3710.0
1146,645000,"5 The Courtyard Foxrock Park Foxrock Dublin 18, Foxrock, Dublin 18",3,3,150.0,4300.0
1147,350000,"30 Shanliss Avenue, Santry, Dublin 9",3,1,93.0,3763.0
1148,685000,"1 Stonepark Abbey, Rathfarnham, Dublin 14",4,3,146.0,4692.0
1149,525000,"18 Glenamuck Cottages, Carrickmines, Dublin 18",3,2,99.0,5303.0
1150,554000,"113 Eaton Wood, Quinns Road, Shankill, Dublin 18",3,2,91.0,6088.0
1151,290000,"Apartment 10, Newlands Court, Kilmore Road, Kilmore, Dublin 5",2,2,75.0,3867.0
1152,255000,"25 Premier Square, Finglas Road, Finglas, Dublin 11",2,2,70.0,3643.0
1153,328000,"Apartment 116, The Waxworks Building, Ashtown, Dublin 15",2,2,69.0,4754.0
1154,435000,"Apartment 25, Merrion Woods, Blackrock, Co. Dublin",2,2,72.0,6042.0
1155,605000,"10 Seabury View, Malahide, Co. Dublin",4,3,148.0,4088.0
1156,275000,"11 Fortfield Court, Fortfield Road, Terenure, Dublin 6",1,1,50.0,5500.0
1157,695000,"1 Killiney Hill Plaza, Killiney Hill Road, Killiney, Co. Dublin",2,2,90.0,7722.0
1158,1350000,"House 1, 150 Howth Road, Clontarf, Dublin 3",4,4,200.0,6750.0
1159,565000,"25 St Patricks Close, Skerries, Co. Dublin",4,3,171.0,3304.0
1160,615000,"67 Rockville Drive, Blackrock, Co. Dublin",4,2,112.0,5491.0
1161,415000,"Apartment 36, The Holly, Rockfield, Dublin 16",2,2,67.0,6194.0
1162,875000,"22 The Green, Cypress Downs, Templeogue, Dublin 6W",4,3,172.0,5087.0
1163,259950,"14 Millrace Gardens, Saggart, Co. Dublin",3,2,94.0,2765.0
1164,385000,"16 Kilfenora Road, Kimmage, Dublin 12",3,2,104.0,3702.0
1165,350000,"38 Kilbarron Avenue, Coolock, Dublin 5",3,1,88.0,3977.0
1166,325000,"112 Forest Hills, Rathcoole, Co. Dublin",3,1,98.0,3316.0
1167,475000,"111 Eaton Wood, Quinns Road, Shankill, Dublin 18",3,2,75.0,6333.0
1168,385000,"Apartment 14, Grosvenor House, Grosvenor Terrace, Monkstown, Co. Dublin",2,1,71.0,5423.0
1169,275000,"20 Riverside, Watery Lane, Clondalkin, Dublin 22",2,1,86.0,3198.0
1170,450000,"86 Clancy Road, Finglas, Dublin 11",4,3,125.0,3600.0
1171,399000,"36 Rivervalley Road, Swords, Co. Dublin",3,1,82.0,4866.0
1172,425000,"66 Ashgrove, Kill Avenue, Dun Laoghaire, Co. Dublin",3,1,88.0,4830.0
1173,260000,"64 Boroimhe Cherry, Swords, Co. Dublin",2,2,64.0,4062.0
1174,395000,"21 Fforster Lawn, Ballydowd Manor, Lucan, Co. Dublin",3,3,111.0,3559.0
1175,915000,"7 Dooroge Woods, Dooroge, Ballyboughal, Co. Dublin",4,4,287.0,3188.0
1176,575000,"38 Saint Domhnachs Well, Sutton, Sutton, Dublin 13",4,3,108.0,5324.0
1177,550000,"5 Grange Manor Road, Rathfarnham, Dublin 14",3,3,98.0,5612.0
1178,990000,"19 Merton Drive, Ranelagh, Ranelagh, Dublin 6",3,2,120.0,8250.0
1179,895000,"14 Butterfield Avenue, Rathfarnham, Dublin 14",4,3,140.0,6393.0
1180,525000,"41 Llewellyn Close, Rathfarnham, Rathfarnham, Dublin 14",3,2,93.0,5645.0
1181,440000,"14 The Way, The Paddocks, Clonsilla, Dublin 15",3,3,126.0,3492.0
1182,475000,"26 Shanowen Road, Santry, Santry, Dublin 9",3,2,115.0,4130.0
1183,375000,"24 Deerhaven Avenue, Clonee, Dublin 15",3,3,91.0,4121.0
1184,375000,"13 Fforster Park, Lucan, Co. Dublin",3,3,90.0,4167.0
1185,650000,"11 Glenmurray Park, Terenure, Dublin 12",4,2,130.0,5000.0
1186,395000,"503 The Distillery, Distillery Road, Drumcondra, Dublin 3",2,1,75.0,5267.0
1187,495000,"8 Eastmoreland Lane, Ballsbridge, Dublin 4",2,2,80.0,6188.0
1188,510000,"Rathmore Park, Raheny, Dublin 5",3,2,110.0,4636.0
1189,440000,"17 The Green, Hansfield Wood, Clonsilla, Dublin 15",3,3,110.0,4000.0
1190,275000,"7 Ferndale Court, Allies River Road, Bray",1,1,67.0,4104.0
1191,285000,"72 Lanesborough Square, Finglas, Finglas, Dublin 11",3,3,110.0,2591.0
1192,530000,"Apartment 5, Heeleys View, Malahide, Co. Dublin",2,2,79.0,6709.0
1193,575000,"17 Leinster Place, Rathmines, Rathmines, Dublin 6",3,1,90.0,6389.0
1194,425000,"40 Huntstown Road (House Plus Site), Clonsilla, Dublin 15",3,1,72.0,5903.0
1195,325000,"45 Keeper Road, Drimnagh, Dublin 12",3,2,84.0,3869.0
1196,205000,"12 Green Isle Court, Clondalkin, Clondalkin, Dublin 22",2,1,53.0,3868.0
1197,795000,"Longford House, Sallynoggin Road Lower, Sallynoggin, Co. Dublin",4,3,99.0,8030.0
1198,450000,"2 Melvin Road, Terenure, Terenure, Dublin 6",2,1,60.0,7500.0
1199,850000,"22 Vale View Close, The Park, Cabinteely, Dublin 18",4,3,195.0,4359.0
1200,350000,"118 Pembroke Square, Grand Canal Street Upper, Ballsbridge, Dublin 4",1,2,52.0,6731.0
1201,425000,"40 Huntstown Road (House Plus Site), Clonsilla, Dublin 15",3,1,72.0,5903.0
1202,315000,"Saint Kierans, 52 Finglas Place, Finglas, Dublin 11",2,1,64.0,4922.0
1203,490000,"10 Warren Crescent, Castleknock, Dublin 15",3,1,85.0,5765.0
1204,245000,"14 Newlands Manor Drive, Clondalkin, Dublin 22",2,2,67.0,3657.0
1205,875000,"9 Iona Road, Glasnevin, Dublin 9",5,5,170.0,5147.0
1206,575000,"12 Broomfield Mews, Malahide, Co. Dublin",3,3,75.0,7667.0
1207,395000,"163 Beaumont Road, Beaumont, Dublin 9",4,2,100.0,3950.0
1208,325000,"13 Clogher Road, Crumlin, Dublin 12",2,2,58.0,5603.0
1209,700000,"24 Butterfield Grove, Rathfarnham, Dublin 14",4,2,126.0,5556.0
1210,495000,"48 Avondale Park, Raheny, Dublin 5",3,1,84.0,5893.0
1211,360000,"5 Waterside Park, Swords Road, Malahide, Co. Dublin",3,2,97.0,3711.0
1212,220000,"125 Hampton Wood Avenue, Hampton Wood, Ballymun, Dublin 11",1,1,53.0,4151.0
1213,349950,"31 Yellow Meadows Drive, Clondalkin, Clondalkin, Dublin 22",3,2,111.0,3153.0
1214,319000,"51 Heathfield Park, Finglas, Dublin 11",3,3,93.0,3430.0
1215,1150000,"10 Sandymount Castle Park, Sandymount, Sandymount, Dublin 4",4,1,139.0,8273.0
1216,395000,"21 Howth Junction Cottages, Kilbarrack, Dublin 5",4,1,102.0,3873.0
1217,2350000,"Shandon, 16 Ailesbury Drive, Ballsbridge, Dublin 4",5,2,250.0,9400.0
1218,275000,"Apt. 4 Richmond Hall, Richmond Road, Drumcondra, Dublin 9",1,1,47.0,5851.0
1219,395000,"24 Lorcan Road, Santry, Santry, Dublin 9",3,2,105.0,3762.0
1220,295000,"8 FForster Close, Ballydowd Manor, Lucan, Co. Dublin",2,1,66.0,4470.0
1221,430000,"4 Fleming Road, Drumcondra, Dublin 9",2,2,90.0,4778.0
1222,475000,"Apartment 26 26 James's Walk, Rialto, Dublin 8",3,2,85.0,5588.0
1223,195000,"34 Kings Avenue, Ballybough, Dublin 3",1,1,36.0,5417.0
1224,269500,"36 Brackenwood Ave, Balbriggan, Co. Dublin",3,2,115.0,2343.0
1225,379500,"13 Taylor Hill Crescent, Balbriggan, Co. Dublin",3,3,114.0,3329.0
1226,375000,"14 Mount Bellew Rise, Lucan, Co. Dublin",3,3,102.0,3676.0
1227,650000,"60 Brighton Wood, Foxrock, Dublin 18",2,2,104.0,6250.0
1228,640000,"32 The Terrace, Robswalls, Malahide, Co. Dublin",3,3,110.0,5818.0
1229,875000,"""The Moorings"", ""The Moorings"", 10 Beechpark Avenue, Castleknock, Dublin 15",4,3,133.0,6579.0
1230,365000,"7 Huntstown Green, Huntstown, Dublin 15",3,2,103.0,3544.0
1231,465000,"33 Charnwood Heath, Clonsilla, Dublin 15",4,3,130.0,3577.0
1232,369000,"35 Swords Manor Crescent, Swords, Co. Dublin",3,3,98.0,3765.0
1233,460000,"10 Ayrfield Road, Ayrfield, Dublin 13",3,2,116.0,3966.0
1234,295000,"12 Chamberlain Court, Richmond Avenue, Fairview, Dublin 3",2,2,65.0,4538.0
1235,895000,"70 Kincora Grove, Clontarf, Dublin 3",4,2,170.0,5265.0
1236,385000,"12 St Peters Drive, Greenhills, Walkinstown, Dublin 12",3,1,90.0,4278.0
1237,299000,"104 Tolka Road, Drumcondra, Dublin 3",2,1,66.0,4530.0
1238,695000,"124 Seafield Court, Killiney, Co. Dublin",3,1,103.0,6748.0
1239,450000,"37 Hansfield, Castaheany, Clonee, Dublin 15",4,3,125.0,3600.0
1240,425000,"69 Castleland Park Avenue, Balbriggan, Co. Dublin",4,3,120.0,3542.0
1241,695000,"3 willow glen, Carrickmines, Dublin 18",4,4,167.0,4162.0
1242,259000,"11 Sundale Lawn, Tallaght, Tallaght, Dublin 24",3,2,76.0,3408.0
1243,395000,"20 Corbally Green, Dublin 24",3,3,116.0,3405.0
1244,375000,"106 Dowland Road, Walkinstown, Dublin 12",3,2,98.0,3827.0
1245,299995,"124 Cashel Avenue, Kimmage, Dublin 12",3,1,81.0,3704.0
1246,475000,"70 St Agnes Park, Crumlin, Dublin 12",4,2,126.0,3770.0
1247,319950,"76 Brandon Road, Drimnagh, Dublin 12",3,1,77.0,4155.0
1248,385000,"158 St Peters Road, Greenhills, Walkinstown, Dublin 12",3,2,88.0,4375.0
1249,359950,"118 Millbridge, Mill Road, Saggart, Co. Dublin",2,1,63.0,5713.0
1250,325000,"55 Walkinstown Park, Walkinstown, Dublin 12",3,1,86.0,3779.0
1251,200000,"23 Hazelgrove Court, Killinarden Heights, Tallaght, Dublin 24",1,1,63.0,3175.0
1252,485000,"129 Rockfield avenue, Perrystown, Dublin 12",3,1,91.0,5330.0
1253,375000,"44 Ferns Road, Crumlin, Dublin 12",3,2,97.0,3866.0
1254,299950,"27 Windmill Avenue, Crumlin, Dublin 12",3,2,105.0,2857.0
1255,419950,"9 Melvin Road, Terenure, Dublin 6",2,1,68.0,6176.0
1256,275000,"2 Palmerstown Square, Palmerstown, Dublin 20",3,2,80.0,3438.0
1257,375000,"40 Mountainview Drive, Churchtown, Dublin 14",4,1,90.0,4167.0
1258,475000,"61 Wood Dale Green, Ballycullen, Dublin 24",3,3,99.0,4798.0
1259,349950,"17 Verschoyle Crescent, Citywest, Co. Dublin",3,1,74.0,4729.0
1260,525000,"182 Collins Avenue, Dublin 9",3,2,109.0,4817.0
1261,375000,"Apartment 1, Collins Square, Dublin 7",2,2,60.0,6250.0
1262,875000,"6 Ballytore Road, Rathfarnham, Dublin 14",4,2,136.0,6434.0
1263,375000,"2 Forest Hills, Swords, Co. Dublin",3,3,118.0,3178.0
1264,375000,"Apt 22, Apt 22, St. Annes, 6 Northbrook Road, Ranelagh, Dublin 6",1,1,49.0,7653.0
1265,235000,"Apartment 7 Stewart Hall, Ryders Row, Capel Street North City Centre, Dublin 1",1,1,36.0,6528.0
1266,375000,"14 Willow Park Crescent, Glasnevin, Dublin 11",3,1,79.0,4747.0
1267,315000,"8 Warrenstown Row, Blanchardstown, Blanchardstown, Dublin 15",3,2,94.0,3351.0
1268,975000,"14 Calderwood Road, Drumcondra, Dublin 9",3,1,122.0,7992.0
1269,265000,"Apartment 99, Mayeston Court, Finglas, Dublin 11",3,2,86.0,3081.0
1270,295000,"Apartment 31, Sarsfield Quay Apartments, Dublin 7",2,1,62.0,4758.0
1271,450000,"41 Annadale Drive, Whitehall, Marino, Dublin 3",3,1,112.0,4018.0
1272,575000,"22 Highland Avenue, Cabinteely, Dublin 18",3,1,98.0,5867.0
1273,269000,"71 Fortunes Lawn, Citywest, Citywest, Co. Dublin",2,2,81.0,3321.0
1274,495000,"23 Mulvey Park, Dundrum, Dundrum, Dublin 14",2,1,73.0,6781.0
1275,895000,"2 Moyola Mews, Churchtown Road Lower, Churchtown, Dublin 14",3,3,151.0,5927.0
1276,575000,"38 Meadowmount, Churchtown, Churchtown, Dublin 14",3,1,94.0,6117.0
1277,499950,"58 Ardcian Park, Swords, Co. Dublin",4,3,148.0,3378.0
1278,450000,"313 Crumlin Road, Crumlin, Dublin 12",3,1,101.0,4455.0
1279,345000,"107 The Beech, Grange Hall, Ballinteer, Dublin 16",2,2,90.0,3833.0
1280,350000,"223 Gracepark Manor, Drumcondra, Dublin 9",2,2,63.0,5556.0
1281,370000,"56 Canonbrook Court, Lucan, Co. Dublin",3,3,90.0,4111.0
1282,450000,"26 Bramley View, Castleknock, Dublin 15",3,1,84.0,5357.0
1283,850000,"2 Burrow Lane, Sutton, Dublin 13",3,3,127.0,6693.0
1284,395000,"6 Goldsmith Hall, Collegewood, Castleknock, Dublin 15",3,3,86.0,4593.0
