,price,address,bedrooms,bathrooms,floor_area,district,neighbourhood,price_sqm
229,279950,"7 Hunters Green, Hunters Wood, Ballycullen, Dublin 16",2,2,80.0,Dublin 16, Ballycullen,3499.0
230,575000,"10 Fey Yerra, Leopardstown Road, Foxrock, Dublin 18",3,2,957.0,Dublin 18, Foxrock,601.0
231,349000,"35 St James Rd, Walkinstown, Dublin 12",3,2,120.0,Dublin 12, Walkinstown,2908.0
232,425000,"924 Sarto Lawn, Sutton, Dublin 13",3,1,96.0,Dublin 13, Sutton,4427.0
233,295000,"22 Liberty Court, Clanbrassil Street Lower, Dublin 8",1,1,54.0,Dublin 8, Clanbrassil Street Lower,5463.0
234,275000,"91 An Crannog, Rochestown Ave, Dun Laoghaire, Co. Dublin",2,1,64.0,Glenageary, Dun Laoghaire,4297.0
235,275000,"Apartment 3, 219 Clontarf Road, Clontarf, Dublin 3",1,1,44.0,Dublin 3, Clontarf,6250.0
236,260000,"Apartment 31, Shackleton House, Archerswood, Clonee, Dublin 15",2,2,80.0,Dublin 15, Clonee,3250.0
237,230000,"Apartment 60, Deerpark Road, Kiltipper, Dublin 24",2,2,60.0,Dublin 24, Kiltipper,3833.0
238,280000,"14 Beau Park Mews, Clongriffin, Clongriffin, Dublin 13",2,1,57.0,Dublin 13, Clongriffin,4912.0
239,225000,"Apartment 20, Tallow Hall, Belgard Square, Dublin 24",2,2,78.0,Dublin 24, Belgard Square,2885.0
240,200000,"Apartment 13, Block A, The Tramyard, Inchicore, Dublin 8",1,1,41.0,Dublin 8, Inchicore,4878.0
241,250000,"Apartment 189, The Spinnaker, Dublin 7",1,1,33.0,Dublin 7, The Spinnaker,7576.0
242,420000,"44 Reuben Avenue, Rialto, Rialto, Dublin 8",2,1,87.0,Dublin 8, Rialto,4828.0
243,325000,"8 Clonmacnoise Road, Crumlin, Dublin 12",2,1,72.0,Dublin 12, Crumlin,4514.0
244,245000,"1 The Iona, Prospect Hill, Finglas, D11X797, Dublin 11",2,2,75.0,Dublin 11, D11X797,3267.0
245,475000,"25 Linden Court, House 3, Grove Avenue, Blackrock, Co. Dublin",2,2,66.0,Blackrock, Blackrock,7197.0
246,795000,"119 Shrewsbury Park Ballsbridge Dublin 4, Ballsbridge, Dublin 4",3,2,128.0,Dublin 4, Ballsbridge,6211.0
247,750000,"55 Grace Park Road, Drumcondra, Dublin 9",3,2,115.0,Dublin 9, Drumcondra,6522.0
248,260000,"63 Muskerry Road, Ballyfermot, Ballyfermot, Dublin 10",2,1,56.0,Dublin 10, Ballyfermot,4643.0
249,650000,"8 Woodley Road, Dun Laoghaire, Co. Dublin",3,1,148.0,Glenageary, Dun Laoghaire,4392.0
250,240000,"14 Allendale Green, Clonee, D15 Y5PD, Dublin 15",4,3,121.0,Dublin 15, D15 Y5PD,1983.0
251,350000,"8 Riversdale Grove, Terenure, D6W TD21, Dublin 6W",3,1,105.0,Dublin 6W, D6W TD21,3333.0
252,195000,"18 The Gables, Clondalkin, D22 YD77, Dublin 22",2,1,54.0,Dublin 22, D22 YD77,3611.0
253,465000,"13 Heather Drive, Rathfarnham, Dublin 16",3,1,85.0,Dublin 16, Rathfarnham,5471.0
254,775000,"142 Foxrock Park, Foxrock, Dublin 18",4,1,154.0,Dublin 18, Foxrock,5032.0
255,220000,"24 Amberwood, Mulhuddart, Mulhuddart, Dublin 15",1,1,51.0,Dublin 15, Mulhuddart,4314.0
256,359000,"23 Ballintyre Demesne, Ballinteer, Dublin 16",2,2,72.0,Dublin 16, Ballinteer,4986.0
257,340000,"9 Stonecroft, Shanganagh Road, Killiney, Co. Dublin",2,2,62.0,Glenageary, Killiney,5484.0
258,4250000,"23 Clyde Road, Ballsbridge, Dublin 4",5,4,602.0,Dublin 4, Ballsbridge,7060.0
259,340000,"30 Whitechurch View, Rathfarnham, Dublin 16",3,1,78.0,Dublin 16, Rathfarnham,4359.0
260,397000,"14 Harbour Court, George's Place, Dun Laoghaire, Co. Dublin",2,2,72.0,Glenageary, Dun Laoghaire,5514.0
261,425000,"14 Saint Domhnach's Well, Sutton, Sutton, Dublin 13",2,1,69.0,Dublin 13, Sutton,6159.0
262,285000,"Apartment 97 The Crannog, Granitefield Manor , Rochestown Avenue, Dun Laoghaire, Co. Dublin",2,2,70.0,Glenageary, Dun Laoghaire,4071.0
263,360000,"41 Meadowland Avenue, Mounttown, Dun Laoghaire, Co. Dublin",3,1,85.0,Glenageary, Dun Laoghaire,4235.0
264,485000,"11 Margaret Place, Bath Avenue, Sandymount, Dublin 4",3,1,80.0,Dublin 4, Sandymount,6062.0
265,439000,"12 Church View, Clondalkin, Dublin 22",4,2,127.0,Dublin 22, Clondalkin,3457.0
266,215000,"Apartment 18 Deerpark Place, Kiltipper, Dublin 24",2,2,60.0,Dublin 24, Kiltipper,3583.0
267,250000,"27 Malton House, Custom House Square, IFSC, Dublin 1",1,1,40.0,Dublin 1, IFSC,6250.0
268,635000,"6 Obelisk Grove, St Augustines Park, Blackrock, Co. Dublin",3,3,92.0,Blackrock, Blackrock,6902.0
269,260000,"84 Trinity Square, Townsend Street, Dublin 2",1,1,50.0,Dublin 2, Townsend Street,5200.0
270,189000,"30 Thornfield Square, Clondalkin, Dublin 22",2,2,67.0,Dublin 22, Clondalkin,2821.0
271,775000,"18 Glencairn Park, The Gallops, Leopardstown, Dublin 18",4,3,153.0,Dublin 18, Leopardstown,5065.0
272,299950,"25 Edenmore Crescent, Raheny, Dublin 5",3,1,80.0,Dublin 5, Raheny,3749.0
273,695000,"1 Drummartin Crescent, Goatstown, Dublin 14",3,2,124.0,Dublin 14, Goatstown,5605.0
274,450000,"4 Saint Margaret's Terrace, The Coombe, Dublin 8",2,2,81.0,Dublin 8, The Coombe,5556.0
275,1400000,"42 Beechpark Avenue, Castleknock, Dublin 15",4,2,130.0,Dublin 15, Castleknock,10769.0
276,360000,"Apartment 409, The Cubes 3, Beacon South Quarter, Sandyford, Dublin 18",2,2,68.0,Dublin 18, Sandyford,5294.0
277,800000,"Preston House, 3 Preston Street, Dublin 1",7,7,200.0,Dublin 1, 3 Preston Street,4000.0
279,295000,"62 Goldenbridge Avenue, Inchicore, Inchicore, Dublin 8",2,2,80.0,Dublin 8, Inchicore,3688.0
280,265000,"Apartment 23, The Hardwicke, Smithfield, Dublin 1",2,1,70.0,Dublin 1, Smithfield,3786.0
281,240000,"51 Casement Drive, Finglas, D11 E6X0, Dublin 11",2,1,90.0,Dublin 11, D11 E6X0,2667.0
282,2250000,"39 St Kevins Park, Dartry, Dublin 6",5,4,277.0,Dublin 6, Dartry,8123.0
283,295000,"10 Manorfields Green, Clonee, Dublin 15",2,1,71.0,Dublin 15, Clonee,4155.0
284,475000,"19 Beverly Lawns Knocklyon Dublin 16, Knocklyon, Dublin 16",3,2,84.0,Dublin 16, Knocklyon,5655.0
285,325000,"111 Fairview Close, Richmond Avenue, Fairview, Dublin 3",2,2,72.0,Dublin 3, Fairview,4514.0
286,350000,"1A Holycross Avenue, Drumcondra, Dublin 3",2,1,51.0,Dublin 3, Drumcondra,6863.0
287,385000,"21 Red Arches Drive, The Coast, Baldoyle, Dublin 13",3,3,111.0,Dublin 13, Baldoyle,3468.0
288,260000,"35 Aran Court, Waterville, Blanchardstown, Dublin 15",2,2,81.0,Dublin 15, Blanchardstown,3210.0
289,450000,"121 Grattan Lodge, Hole In The Wall Road, Donaghmede, Dublin 13",4,2,125.0,Dublin 13, Donaghmede,3600.0
290,495000,"274A Glasnevin Avenue, Glasnevin, Dublin 11",4,3,111.0,Dublin 11, Glasnevin,4459.0
291,320000,"Apartment 6, Liberty Court Apartments, Dublin 8",2,2,65.0,Dublin 8, Liberty Court Apartments,4923.0
292,470000,"21 Clanranald Road, Donnycarney, Dublin 5",3,1,84.0,Dublin 5, Donnycarney,5595.0
293,435000,"11 Chapelwood View, Hollystown, Dublin 15",4,3,125.0,Dublin 15, Hollystown,3480.0
294,440000,"16 Richmond Estate, Fairview, Fairview, Dublin 3",3,2,116.0,Dublin 3, Fairview,3793.0
295,250000,"10 The Spinnaker, Aran Quay, Smithfield, Dublin 7",1,1,54.0,Dublin 7, Smithfield,4630.0
296,485000,"7 Loreto Avenue, Rathfarnham, Rathfarnham, Dublin 14",3,1,89.0,Dublin 14, Rathfarnham,5449.0
297,250000,"46 Virginia Hall, Tallaght, Dublin 24",2,2,69.0,Dublin 24, Tallaght,3623.0
298,450000,"43 Lorcan Villas, Beaumont, Dublin 9",3,2,110.0,Dublin 9, Beaumont,4091.0
299,1295000,"9 Corrig Avenue, Dun Laoghaire, Co. Dublin",4,3,335.0,Glenageary, Dun Laoghaire,3866.0
300,340000,"Apartment 222, The Elms, Carrington, Santry, Dublin 9",2,2,70.0,Dublin 9, Santry,4857.0
301,595000,"56 Bayview Avenue, North Strand, North Strand, Dublin 3",4,2,134.0,Dublin 3, North Strand,4440.0
302,375000,"Apartment 13, Sorrell Hall, Ticknock Avenue, Ticknock Hill, Sandyford, Dublin 18",2,2,83.0,Dublin 18, Sandyford,4518.0
303,375000,"Apartment 26, Crosbie House, Northbrook Avenue, Ranelagh, Dublin 6",2,1,52.0,Dublin 6, Ranelagh,7212.0
304,595000,"56 Ballinteer Crescent, Ballinteer, Dublin 16",3,1,95.0,Dublin 16, Ballinteer,6263.0
305,395000,"153 Park Drive Avenue, Castleknock, Dublin 15",2,1,62.0,Dublin 15, Castleknock,6371.0
306,1395000,"52 Booterstown Avenue Booterstown, Booterstown, Co. Dublin",4,2,233.0,Blackrock, Booterstown,5987.0
307,970000,"1 Abbey Street, Howth, Dublin 13",5,3,197.0,Dublin 13, Howth,4924.0
308,395000,"20 Mulvey Park, Dundrum, Dundrum, Dublin 14",3,2,80.0,Dublin 14, Dundrum,4938.0
309,385000,"106 Chanel Road, Artane, Artane, Dublin 5",3,1,100.0,Dublin 5, Artane,3850.0
310,275000,"8 Kilbarron Drive, Kilmore, Kilmore, Dublin 5",3,1,73.0,Dublin 5, Kilmore,3767.0
311,275000,"6 Castlegrange Road, Clondalkin, Clondalkin, Dublin 22",3,2,75.0,Dublin 22, Clondalkin,3667.0
312,385000,"18 Forest Lawn, Kingswood, Tallaght, D24 DHP9, Dublin 24",3,1,83.0,Dublin 24, D24 DHP9,4639.0
313,350000,"115 Walsh Road, Drumcondra, Drumcondra, Dublin 3",2,2,70.0,Dublin 3, Drumcondra,5000.0
314,295000,"Apartment 33, Shanagarry, Milltown, Dublin 6",1,1,38.0,Dublin 6, Milltown,7763.0
315,299950,"Apartment 13, Block 1, Parklands, Santry, Dublin 9",2,2,62.0,Dublin 9, Santry,4838.0
316,450000,"32 Pearse Brothers Park, Rathfarnham, Dublin 16",4,1,84.0,Dublin 16, Rathfarnham,5357.0
317,445000,"17 Temple Court, Palatine Square, Stoneybatter, Dublin 7",2,1,67.0,Dublin 7, Stoneybatter,6642.0
318,500000,"148 Mulvey Park, Dundrum, Dundrum, Dublin 14",3,2,90.0,Dublin 14, Dundrum,5556.0
319,235000,"48 Myrtle House, Longfield Road, The Coast, Baldoyle, Dublin 13",1,2,59.0,Dublin 13, Baldoyle,3983.0
320,295000,"68 Stonebridge Road, Clonsilla, Clonsilla, Dublin 15",3,1,85.0,Dublin 15, Clonsilla,3471.0
321,625000,"Woodburn Cottage, Ballinclea Road, Killiney, Co. Dublin",2,2,91.0,Glenageary, Killiney,6868.0
322,320000,"16 The Court, Kingswood Heights, Tallaght, D24VYR2, Dublin 24",3,1,69.0,Dublin 24, D24VYR2,4638.0
323,399000,"19 Saint Laurence Grove, Chapelizod, Chapelizod, Dublin 20",3,1,77.0,Dublin 20, Chapelizod,5182.0
324,395000,"59 Clancarthy Road, Donnycarney, Donnycarney, Dublin 5",2,1,82.0,Dublin 5, Donnycarney,4817.0
325,439950,"136 Gleann Na Ri, Druid Valley, Cabinteely, Dublin 18",3,4,126.0,Dublin 18, Cabinteely,3492.0
326,260000,"2 The Courtyard, Clonsilla, Dublin 15",2,2,72.0,Dublin 15, Clonsilla,3611.0
327,675000,"65 Watson Drive, Killiney, Co. Dublin",4,2,136.0,Glenageary, Killiney,4963.0
328,395000,"3 Rathmines Wood, Rathmines, Dublin 6",2,2,68.0,Dublin 6, Rathmines,5809.0
329,275000,"43 Rossmore Road, Ballyfermot, Ballyfermot, Dublin 10",2,1,60.0,Dublin 10, Ballyfermot,4583.0
330,395000,"Carrig Hill, 44 Cowper Village, Rathmines, Dublin 6",2,1,53.0,Dublin 6, Rathmines,7453.0
331,259000,"1 Spiddal Park, Ballyfermot, Ballyfermot, Dublin 10",3,1,69.0,Dublin 10, Ballyfermot,3754.0
332,795000,"109 Greenlea Road, Terenure, Dublin 6W",3,1,129.0,Dublin 6W, Terenure,6163.0
333,395000,"79 Chapelgate, St Alphonsus Road, Drumcondra, Dublin 9",2,1,82.0,Dublin 9, Drumcondra,4817.0
334,345000,"32 Oakcourt Lawn, Palmerstown, Dublin 20",2,2,80.0,Dublin 20, Palmerstown,4312.0
335,315000,"41 Latchford Close, Castaheany, Clonee, Dublin 15",2,3,94.0,Dublin 15, Clonee,3351.0
336,695000,"48 Marian Road Rathfarnham Dublin 14, Rathfarnham, Dublin 14",4,2,139.0,Dublin 14, Rathfarnham,5000.0
337,485000,"15 Limekiln Road, Manor Estate, Terenure, Dublin 12",3,1,114.0,Dublin 12, Terenure,4254.0
338,270000,"20 Friarsland Crecent, Clonskeagh, Dublin 14",1,1,53.0,Dublin 14, Clonskeagh,5094.0
339,1750000,"133 Strand Road, Sandymount, Dublin 4",4,2,219.0,Dublin 4, Sandymount,7991.0
340,550000,"Apt. 53 Salthill Monkstown, Monkstown, Co. Dublin",2,1,55.0,Blackrock, Monkstown,10000.0
341,220000,"3 Marlfield Terrace, Tallaght, Tallaght, Dublin 24",2,1,58.0,Dublin 24, Tallaght,3793.0
342,695000,"11 Minnow Brook, Terenure Road West, Terenure, Dublin 6",4,3,161.0,Dublin 6, Terenure,4317.0
343,550000,"Apartment 502, Longboat Quay South, Grand Canal Dock, Dublin 2",3,2,87.0,Dublin 2, Grand Canal Dock,6322.0
344,1675000,"Glencar, Kilteragh Drive, Foxrock, Dublin 18",5,3,330.0,Dublin 18, Foxrock,5076.0
345,634950,"51 Cabinteely Avenue, Cabinteely, Cabinteely, Dublin 18",3,2,111.0,Dublin 18, Cabinteely,5720.0
346,499500,"Apartment 6, Mount Prospect House, Clontarf, Dublin 3",2,1,77.0,Dublin 3, Clontarf,6487.0
347,265000,"76 Seagrave Drive, Finglas, D11PR68, Dublin 11",3,3,126.0,Dublin 11, D11PR68,2103.0
348,325000,"30 Cairnwood Court, Belgard, Tallaght, D24 C9C9, Dublin 24",3,1,80.0,Dublin 24, D24 C9C9,4062.0
349,595000,"Apartment 13, Rockwell Cove, Blackrock, Co. Dublin",2,1,78.0,Blackrock, Blackrock,7628.0
350,225000,"Apartment 52, The Plaza, Ballymun, Dublin 9",2,2,76.0,Dublin 9, Ballymun,2961.0
351,1700000,"2 Linden Fields Grove Avenue Blackrock, Blackrock, Co. Dublin",5,5,255.0,Blackrock, Blackrock,6667.0
352,295000,"37 Alderwood Park, Tallaght, Dublin 24",3,1,95.0,Dublin 24, Tallaght,3105.0
353,425000,"4 Templeview Close, Clarehall, Dublin 13",3,2,91.0,Dublin 13, Clarehall,4670.0
354,270000,"29 Hampton Wood Park, Finglas, Dublin 11",2,2,75.0,Dublin 11, Finglas,3600.0
355,375000,"102 Caledon Road, East Wall, D03DA32, Dublin 3",2,1,74.0,Dublin 3, D03DA32,5068.0
356,285000,"Apartment 51, Pier 19, Dublin 8",2,1,49.0,Dublin 8, Pier 19,5816.0
357,235000,"Apt 13, Belvedere Court, 30 North Great Georges Street, Dublin 1",1,1,41.0,Dublin 1, 30 North Great Georges Street,5732.0
358,270000,"Apartment 104, Premier Square, Dublin 11",2,2,70.0,Dublin 11, Premier Square,3857.0
359,350000,"Apartment 64, Phoenix, Riverpark Apartments, Islandbridge, Dublin 8",2,1,54.0,Dublin 8, Islandbridge,6481.0
360,395000,"8 Greenwood Way, Blunden Drive, Dublin 13",3,2,93.0,Dublin 13, Blunden Drive,4247.0
361,550000,"Apartment 42, The Waterfront, Grand Canal Dock, Dublin 2",2,2,80.0,Dublin 2, Grand Canal Dock,6875.0
362,225000,"7 Clareville House, Harold's Cross Road, Harold's Cross, Dublin 6",1,1,39.0,Dublin 6, Harold's Cross,5769.0
363,498000,"140 Bushy Park House, Terenure, Dublin 6W",2,2,78.0,Dublin 6W, Terenure,6385.0
364,355000,"20 Hastings Street, Ringsend, Dublin 4",2,1,65.0,Dublin 4, Ringsend,5462.0
365,495000,"117 Rockfield Avenue, Perrystown, Dublin 12",3,1,94.0,Dublin 12, Perrystown,5266.0
366,540000,"Apartment 13, Kelston Hall, Kelston View, Foxrock, Dublin 18",2,2,101.0,Dublin 18, Foxrock,5347.0
367,625000,"197 Apples Road, Wedgewood, Sandyford, Dublin 18",3,2,115.0,Dublin 18, Sandyford,5435.0
368,230000,"14 The View, Larch Hill, Santry, Dublin 9",2,1,63.0,Dublin 9, Santry,3651.0
369,430000,"20 Berwick Hall, Whitehall Road, Churchtown, Dublin 14",2,1,63.0,Dublin 14, Churchtown,6825.0
370,165000,"27 Deerpark Place, Tallaght, Dublin 24",1,1,39.0,Dublin 24, Tallaght,4231.0
371,450000,"41 Ashington Dale, Navan Road, Dublin 7",3,3,94.0,Dublin 7, Navan Road,4787.0
372,325000,"181 Crosbies Yard, Ossory Road, North Strand, Dublin 3",2,1,62.0,Dublin 3, North Strand,5242.0
373,430000,"9 Hawthorn House, Carrickmines Green, Carrickmines, Dublin 18",2,2,86.0,Dublin 18, Carrickmines,5000.0
374,595000,"46 St. Brigid's Park, Foxrock, Dublin 18",3,2,85.0,Dublin 18, Foxrock,7000.0
375,675000,"42 Shrewsbury Square, Ballsbridge, Dublin 4",2,2,97.0,Dublin 4, Ballsbridge,6959.0
376,1100000,"25 Philipsburgh Avenue, Fairview, Dublin 3",8,8,177.0,Dublin 3, Fairview,6215.0
377,475000,"155 Rosary Terrace, Irishtown, Dublin 4",2,1,83.0,Dublin 4, Irishtown,5723.0
378,225000,"7 Mayeston Court, Finglas, D11YY60, Dublin 11",2,2,71.0,Dublin 11, D11YY60,3169.0
379,275000,"20 Castle Elms, Coolock, D17FT80, Dublin 17",3,2,75.0,Dublin 17, D17FT80,3667.0
380,525000,"45 Furry Park Court, Howth Road, Killester, Dublin 5",3,3,87.0,Dublin 5, Killester,6034.0
381,450000,"66 Springvale, Edmondstown Road, Rathfarnham, Dublin 16",3,3,98.0,Dublin 16, Rathfarnham,4592.0
382,595000,"Apartment 15, 18 Lower Baggot Street, Dublin 2",2,2,86.0,Dublin 2, 18 Lower Baggot Street,6919.0
383,795000,"9 Kelston Park, Foxrock, Dublin 18",4,4,164.0,Dublin 18, Foxrock,4848.0
384,875000,"4 Fairfield Road, Glasnevin, Dublin 9",4,2,168.0,Dublin 9, Glasnevin,5208.0
385,574950,"15 Carysfort Cottages, Dalkey, Co. Dublin",3,1,76.0,Glenageary, Dalkey,7565.0
386,275000,"139 Bluebell Road, Bluebell, Bluebell, Dublin 12",2,1,77.0,Dublin 12, Bluebell,3571.0
387,245000,"14 Newlands Manor Drive, Clondalkin, Clondalkin, Dublin 22",2,2,67.0,Dublin 22, Clondalkin,3657.0
388,275000,"Knapp Cottage, Knapp Cottage, Annaville Avenue, Blackrock, Co. Dublin",1,1,45.0,Blackrock, Blackrock,6111.0
389,499000,"Apartment 22, Ardoyne House, Pembroke Park, Ballsbridge, Dublin 4",2,2,87.0,Dublin 4, Ballsbridge,5736.0
390,450000,"15 The Close, Beaumont Woods, Beaumont, Dublin 9",3,3,89.0,Dublin 9, Beaumont,5056.0
391,199000,"19 Cedar Brook Way, Cherry Orchard, Cherry Orchard, Dublin 22",2,1,63.0,Dublin 22, Cherry Orchard,3159.0
392,260000,"272 Blackditch Road. D10 H288, Ballyfermot, Dublin 10",3,1,76.0,Dublin 10, Ballyfermot,3421.0
393,375000,"257 Tonlegee Road, Raheny, Dublin 5",3,1,114.0,Dublin 5, Raheny,3289.0
394,225000,"Apartment 23, Block A, Old Kilmainham Village, Dublin 8",1,1,40.0,Dublin 8, Old Kilmainham Village,5625.0
395,625000,"25 Silver Pines, Brewery Road, Stillorgan, Co. Dublin",3,3,94.0,Blackrock, Stillorgan,6649.0
396,398000,"Apartment 59, Shanagarry, Milltown, Dublin 6",2,1,53.0,Dublin 6, Milltown,7509.0
397,285000,"Apartment 8, The Cedars, Stillorgan, Co. Dublin",1,1,46.0,Blackrock, Stillorgan,6196.0
398,745000,"66 Mount Prospect Drive, Clontarf, Clontarf, Dublin 3",3,2,102.0,Dublin 3, Clontarf,7304.0
399,360000,"2 Dakota Court, Royal Canal Bank, Dublin 7",2,3,96.0,Dublin 7, Royal Canal Bank,3750.0
400,335000,"81 Seaview Avenue, East Wall, Dublin 3",2,1,69.0,Dublin 3, East Wall,4855.0
401,450000,"1 Philipsburgh Terrace, Marino, Dublin 3",3,1,89.0,Dublin 3, Marino,5056.0
402,795000,"49 Roselawn Road, Castleknock, Castleknock, Dublin 15",4,4,207.0,Dublin 15, Castleknock,3841.0
403,260000,"17 Ballyneety Road, Ballyfermot, Ballyfermot, Dublin 10",2,1,72.0,Dublin 10, Ballyfermot,3611.0
404,685000,"54 Brookwood Rise, Artane, Dublin 5",3,2,147.0,Dublin 5, Artane,4660.0
405,550000,"5 St. David's Terrace Blackhorse Avenue Dublin 7, Dublin 7",3,1,113.0,Dublin 7,5 St. David's Terrace Blackhorse Avenue Dublin 7,4867.0
406,525000,"3 The Old School House, Mount Saint Anne's, Milltown, Dublin 6",2,2,85.0,Dublin 6, Milltown,6176.0
407,370000,"51 Grange Abbey Crescent, Donaghmede, Dublin 13",3,1,86.0,Dublin 13, Donaghmede,4302.0
408,550000,"129 Moyville, Rathfarnham, Rathfarnham, Dublin 14",4,2,122.0,Dublin 14, Rathfarnham,4508.0
409,595000,"Lyndale, 18 Melrose Avenue, Dublin 3",4,1,172.0,Dublin 3, 18 Melrose Avenue,3459.0
410,150000,"Apt 37 Shangan Hall, Ballymun, Dublin 9",1,1,37.0,Dublin 9, Ballymun,4054.0
411,825000,"29 Dargle Road, Blackrock, Co. Dublin",4,2,164.0,Blackrock, Blackrock,5030.0
412,475000,"95 Clon Brugh, Aiken's Village, Dublin 18",3,3,120.0,Dublin 18, Aiken's Village,3958.0
413,340000,"39 Leighlin Road, Crumlin, Crumlin, Dublin 12",2,2,85.0,Dublin 12, Crumlin,4000.0
414,395000,"4 Benbulbin Road, Drimnagh, Drimnagh, Dublin 12",3,2,112.0,Dublin 12, Drimnagh,3527.0
415,695000,"116 Kimmage Road West, Kimmage, Dublin 12",4,1,128.0,Dublin 12, Kimmage,5430.0
416,625000,"38 Braemor Avenue, Churchtown, Churchtown, Dublin 14",3,2,116.0,Dublin 14, Churchtown,5388.0
417,249000,"5 Belfry Drive, Citywest, Co. Dublin",3,2,96.0,Dublin 24, Citywest,2594.0
418,270000,"3 Clancy Avenue, Finglas East, Finglas, Dublin 11",3,1,70.0,Dublin 11, Finglas,3857.0
419,275000,"13 Hayworth Terrace, Ongar Village, Ongar, Dublin 15",3,2,94.0,Dublin 15, Ongar,2926.0
420,895000,"Neidin, Dixon Lane, Ballycorus Road, Kilternan, Dublin 18",5,4,237.0,Dublin 18, Kilternan,3776.0
421,475000,"De Porres, 43 Copeland Grove, Clontarf, Dublin 3",3,1,82.0,Dublin 3, Clontarf,5793.0
422,259000,"48 Cherry Orchard Avenue, Ballyfermot, Cherry Orchard, Dublin 22",3,1,85.0,Dublin 22, Cherry Orchard,3047.0
423,420000,"72 Clonshaugh Road, Clonshaugh, Dublin 17",5,2,146.0,Dublin 17, Clonshaugh,2877.0
424,350000,"306 The Cubes 2, Beacon South Quarter, Sandyford, Dublin 18",2,2,72.0,Dublin 18, Sandyford,4861.0
425,1350000,"Killary, 18 Ardilea Downs, Mount Merrion, Co. Dublin",4,2,227.0,Blackrock, Mount Merrion,5947.0
426,260000,"76 Seagrave Drive, Finglas, Finglas, Dublin 11",3,3,126.0,Dublin 11, Finglas,2063.0
427,300000,"4 Stocking Well Close, Stocking Avenue, Rathfarnham, Dublin 16",2,2,65.0,Dublin 16, Rathfarnham,4615.0
428,250000,"3 Abbotstown House, Finglas West, Dublin 11",3,2,87.0,Dublin 11, Finglas West,2874.0
429,700000,"34 Sion Hill Road, Drumcondra, Drumcondra, Dublin 3",4,2,124.0,Dublin 3, Drumcondra,5645.0
430,645000,"12 Rockville Woods, Carrickmines, Dublin 18",4,3,150.0,Dublin 18, Carrickmines,4300.0
431,355000,"Apartment 26, Block 2, Dundrum Gate, Dundrum, Dublin 16",2,2,53.0,Dublin 16, Dundrum,6698.0
432,350000,"20 Oak Green, Royal Oak, Santry, Dublin 9",3,1,82.0,Dublin 9, Santry,4268.0
433,975000,"20 Templeville Park, Templeogue, Dublin 6W",5,3,178.0,Dublin 6W, Templeogue,5478.0
434,595000,"81 Casino Road, Marino, Dublin 3",3,2,115.0,Dublin 3, Marino,5174.0
435,445000,"15 Hunters Parade, Ballycullen, Dublin 24",3,3,120.0,Dublin 24, Ballycullen,3708.0
436,695000,"56 Connaught Street, Phibsborough, Dublin 7",3,3,144.0,Dublin 7, Phibsborough,4826.0
437,325000,"Apt 15 Venetian Hall, Howth Road, Killester, Dublin 5",2,1,65.0,Dublin 5, Killester,5000.0
438,475000,"270 Sundrive Road, Crumlin, Dublin 12",3,2,88.0,Dublin 12, Crumlin,5398.0
439,615000,"19 Martin Street, Portobello, Dublin 8",2,2,74.0,Dublin 8, Portobello,8311.0
440,450000,"13 Bloomfield Park, Bloomfield Avenue, Donnybrook, Dublin 4",1,1,49.0,Dublin 4, Donnybrook,9184.0
441,350000,"Apartment 16, Block 11, Clarion Quay, IFSC, Dublin 1",2,1,65.0,Dublin 1, IFSC,5385.0
442,295000,"106 Ash House, Silverbanks, The Coast, Baldoyle, Dublin 13",1,1,60.0,Dublin 13, Baldoyle,4917.0
443,599000,"35 Castlemoyne, Balgriffin, Dublin 13",5,4,175.0,Dublin 13, Balgriffin,3423.0
444,310000,"Apartment 16, Dundrum Castle House, Dundrum Castle, Dundrum, Dublin 14",1,1,46.0,Dublin 14, Dundrum,6739.0
445,755000,"3 Stone Park Mount Merrion, Mount Merrion, Co. Dublin",3,2,129.0,Blackrock, Mount Merrion,5853.0
446,265000,"11 Saint Joseph's Place, Prussia Street, Stoneybatter, Dublin 7",2,1,50.0,Dublin 7, Stoneybatter,5300.0
447,295000,"164 Carrow Road, Drimnagh, Drimnagh, Dublin 12",2,1,75.0,Dublin 12, Drimnagh,3933.0
448,295000,"27 La Touche Road, Bluebell, Dublin 12",2,1,70.0,Dublin 12, Bluebell,4214.0
449,425000,"24 Allendale Drive, Clonsilla, Clonee, Dublin 15",3,3,115.0,Dublin 15, Clonee,3696.0
450,495000,"29 Saint Aidans Park, Marino, Dublin 3",3,1,103.0,Dublin 3, Marino,4806.0
451,395000,"62 Ashcroft, Raheny, Raheny, Dublin 5",3,1,90.0,Dublin 5, Raheny,4389.0
452,270000,"79 Edgewood Lawns, Blanchardstown, Dublin 15",3,1,84.0,Dublin 15, Blanchardstown,3214.0
